Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Thorax_length
Ballina,-28.75,153.52,2008,2008,18,male,1,0.95
Ballina,-28.75,153.52,2008,2008,18,male,1,0.95
Ballina,-28.75,153.52,2008,2008,18,male,1,0.90
Ballina,-28.75,153.52,2008,2008,18,male,2,0.97
Ballina,-28.75,153.52,2008,2008,18,male,2,0.97
Ballina,-28.75,153.52,2008,2008,18,male,2,0.90
Ballina,-28.75,153.52,2008,2008,18,male,2,0.97
Ballina,-28.75,153.52,2008,2008,18,male,2,0.97
Ballina,-28.75,153.52,2008,2008,18,male,2,0.90
Ballina,-28.75,153.52,2008,2008,18,male,2,0.90
Ballina,-28.75,153.52,2008,2008,18,male,2,0.93
Ballina,-28.75,153.52,2008,2008,18,male,2,0.90
Ballina,-28.75,153.52,2008,2008,18,male,2,0.90
Ballina,-28.75,153.52,2008,2008,18,male,3,0.97
Ballina,-28.75,153.52,2008,2008,18,male,3,0.93
Ballina,-28.75,153.52,2008,2008,18,male,3,0.93
Ballina,-28.75,153.52,2008,2008,18,male,3,0.93
Ballina,-28.75,153.52,2008,2008,18,male,3,0.97
Ballina,-28.75,153.52,2008,2008,18,male,3,0.95
Ballina,-28.75,153.52,2008,2008,18,male,3,0.93
Ballina,-28.75,153.52,2008,2008,18,male,3,0.93
Ballina,-28.75,153.52,2008,2008,18,male,3,0.93
Ballina,-28.75,153.52,2008,2008,18,male,3,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.17
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.17
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.12
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,1,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.03
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,2,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.08
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.13
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.13
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.10
Coffs_Harbour,-30.37,153.03,2008,2008,18,female,3,1.07
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,0.67
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,1,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.90
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.93
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,1.00
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,2,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.98
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.95
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Coffs_Harbour,-30.37,153.03,2008,2008,18,male,3,0.97
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.10
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.13
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.10
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.10
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.13
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.10
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.08
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.07
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.07
Port_Macquarie,-31.42,152.87,2008,2008,18,female,1,1.10
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.07
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.00
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.00
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.00
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.13
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.12
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.10
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.07
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.10
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.13
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.07
Port_Macquarie,-31.42,152.87,2008,2008,18,female,3,1.10
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,0.97
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,1.00
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,1.00
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,0.97
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,1.00
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,0.93
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,1.30
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,0.97
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,0.97
Port_Macquarie,-31.42,152.87,2008,2008,18,male,1,1.02
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.93
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.87
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.93
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.93
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.90
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.90
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.93
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.90
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.87
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,1.03
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,1.00
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.93
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,1.00
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.97
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.97
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.93
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,0.93
Port_Macquarie,-31.42,152.87,2008,2008,18,male,3,1.00
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.07
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.00
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.00
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.00
Hunter_Valley,-32.77,151.27,2008,2008,18,female,1,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.10
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.07
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.07
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.13
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.10
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.13
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.07
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.07
Hunter_Valley,-32.77,151.27,2008,2008,18,female,2,1.10
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.08
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.13
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.05
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.03
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.10
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.10
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.10
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.07
Hunter_Valley,-32.77,151.27,2008,2008,18,female,3,1.00
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.87
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.87
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.87
Hunter_Valley,-32.77,151.27,2008,2008,18,male,1,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.95
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.93
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,1.00
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.92
Hunter_Valley,-32.77,151.27,2008,2008,18,male,2,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.87
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.95
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.97
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.93
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.93
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.90
Hunter_Valley,-32.77,151.27,2008,2008,18,male,3,0.93
Gosford,-33.28,151.20,2008,2008,18,female,1,1.08
Gosford,-33.28,151.20,2008,2008,18,female,1,1.10
Gosford,-33.28,151.20,2008,2008,18,female,1,1.15
Gosford,-33.28,151.20,2008,2008,18,female,1,1.10
Gosford,-33.28,151.20,2008,2008,18,female,1,1.13
Gosford,-33.28,151.20,2008,2008,18,female,1,1.10
Gosford,-33.28,151.20,2008,2008,18,female,1,1.13
Gosford,-33.28,151.20,2008,2008,18,female,1,1.13
Gosford,-33.28,151.20,2008,2008,18,female,1,1.10
Gosford,-33.28,151.20,2008,2008,18,female,1,1.10
Gosford,-33.28,151.20,2008,2008,18,female,2,1.07
Gosford,-33.28,151.20,2008,2008,18,female,2,1.10
Gosford,-33.28,151.20,2008,2008,18,female,2,1.12
Gosford,-33.28,151.20,2008,2008,18,female,2,1.10
Gosford,-33.28,151.20,2008,2008,18,female,2,1.10
Gosford,-33.28,151.20,2008,2008,18,female,2,1.10
Gosford,-33.28,151.20,2008,2008,18,female,2,1.07
Gosford,-33.28,151.20,2008,2008,18,female,2,1.13
Gosford,-33.28,151.20,2008,2008,18,female,2,1.10
Gosford,-33.28,151.20,2008,2008,18,female,2,1.10
Gosford,-33.28,151.20,2008,2008,18,female,3,1.10
Gosford,-33.28,151.20,2008,2008,18,female,3,1.12
Gosford,-33.28,151.20,2008,2008,18,female,3,1.13
Gosford,-33.28,151.20,2008,2008,18,female,3,1.10
Gosford,-33.28,151.20,2008,2008,18,female,3,1.15
Gosford,-33.28,151.20,2008,2008,18,female,3,1.10
Gosford,-33.28,151.20,2008,2008,18,female,3,1.13
Gosford,-33.28,151.20,2008,2008,18,female,3,1.10
Gosford,-33.28,151.20,2008,2008,18,female,3,1.08
Gosford,-33.28,151.20,2008,2008,18,female,3,1.07
Gosford,-33.28,151.20,2008,2008,18,male,1,1.00
Gosford,-33.28,151.20,2008,2008,18,male,1,0.90
Gosford,-33.28,151.20,2008,2008,18,male,1,0.93
Gosford,-33.28,151.20,2008,2008,18,male,1,1.03
Gosford,-33.28,151.20,2008,2008,18,male,1,0.97
Gosford,-33.28,151.20,2008,2008,18,male,1,1.00
Gosford,-33.28,151.20,2008,2008,18,male,1,0.97
Gosford,-33.28,151.20,2008,2008,18,male,1,0.97
Gosford,-33.28,151.20,2008,2008,18,male,1,1.00
Gosford,-33.28,151.20,2008,2008,18,male,1,0.97
Gosford,-33.28,151.20,2008,2008,18,male,2,1.00
Gosford,-33.28,151.20,2008,2008,18,male,2,0.97
Gosford,-33.28,151.20,2008,2008,18,male,2,0.97
Gosford,-33.28,151.20,2008,2008,18,male,2,0.93
Gosford,-33.28,151.20,2008,2008,18,male,2,1.02
Gosford,-33.28,151.20,2008,2008,18,male,2,0.93
Gosford,-33.28,151.20,2008,2008,18,male,2,0.97
Gosford,-33.28,151.20,2008,2008,18,male,2,1.02
Gosford,-33.28,151.20,2008,2008,18,male,2,1.03
Gosford,-33.28,151.20,2008,2008,18,male,2,0.98
Gosford,-33.28,151.20,2008,2008,18,male,3,0.93
Gosford,-33.28,151.20,2008,2008,18,male,3,0.98
Gosford,-33.28,151.20,2008,2008,18,male,3,1.00
Gosford,-33.28,151.20,2008,2008,18,male,3,0.97
Gosford,-33.28,151.20,2008,2008,18,male,3,0.93
Gosford,-33.28,151.20,2008,2008,18,male,3,0.93
Gosford,-33.28,151.20,2008,2008,18,male,3,0.93
Gosford,-33.28,151.20,2008,2008,18,male,3,0.97
Gosford,-33.28,151.20,2008,2008,18,male,3,0.97
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.07
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.07
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.10
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.10
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.13
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.07
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.08
Crooked_River,-34.73,150.80,2008,2008,18,female,1,1.08
Crooked_River,-34.73,150.80,2008,2008,18,female,2,1.00
Crooked_River,-34.73,150.80,2008,2008,18,female,2,1.02
Crooked_River,-34.73,150.80,2008,2008,18,female,2,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,2,1.00
Crooked_River,-34.73,150.80,2008,2008,18,female,2,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,2,0.97
Crooked_River,-34.73,150.80,2008,2008,18,female,2,0.97
Crooked_River,-34.73,150.80,2008,2008,18,female,2,0.97
Crooked_River,-34.73,150.80,2008,2008,18,female,2,1.00
Crooked_River,-34.73,150.80,2008,2008,18,female,3,1.00
Crooked_River,-34.73,150.80,2008,2008,18,female,3,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,3,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,3,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,3,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,3,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,3,1.03
Crooked_River,-34.73,150.80,2008,2008,18,female,3,0.97
Crooked_River,-34.73,150.80,2008,2008,18,female,3,1.00
Crooked_River,-34.73,150.80,2008,2008,18,female,3,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,1,0.90
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,2,1.00
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.83
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.90
Crooked_River,-34.73,150.80,2008,2008,18,male,2,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,3,1.00
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.87
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.90
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.90
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.93
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.97
Crooked_River,-34.73,150.80,2008,2008,18,male,3,0.97
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.07
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.07
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.07
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.00
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.10
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.00
Tilba_Winery,-36.28,150.10,2008,2008,18,female,1,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.00
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.07
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.07
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.07
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.07
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,female,2,1.10
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.00
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.05
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.13
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.10
Tilba_Winery,-36.28,150.10,2008,2008,18,female,3,1.10
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.90
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.87
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.90
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.92
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.95
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.90
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,male,1,0.90
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.90
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.90
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.87
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.92
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.83
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.87
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.87
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.90
Tilba_Winery,-36.28,150.10,2008,2008,18,male,2,0.90
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.87
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.87
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.93
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.92
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,1.03
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.92
Tilba_Winery,-36.28,150.10,2008,2008,18,male,3,0.93
Pambula,-36.92,149.87,2008,2008,18,female,1,1.15
Pambula,-36.92,149.87,2008,2008,18,female,1,1.13
Pambula,-36.92,149.87,2008,2008,18,female,1,1.07
Pambula,-36.92,149.87,2008,2008,18,female,1,1.08
Pambula,-36.92,149.87,2008,2008,18,female,1,1.10
Pambula,-36.92,149.87,2008,2008,18,female,1,0.97
Pambula,-36.92,149.87,2008,2008,18,female,1,1.10
Pambula,-36.92,149.87,2008,2008,18,female,1,1.03
Pambula,-36.92,149.87,2008,2008,18,female,1,1.10
Pambula,-36.92,149.87,2008,2008,18,female,1,1.15
Pambula,-36.92,149.87,2008,2008,18,female,2,1.00
Pambula,-36.92,149.87,2008,2008,18,female,2,1.07
Pambula,-36.92,149.87,2008,2008,18,female,2,1.03
Pambula,-36.92,149.87,2008,2008,18,female,2,1.03
Pambula,-36.92,149.87,2008,2008,18,female,2,1.03
Pambula,-36.92,149.87,2008,2008,18,female,2,1.07
Pambula,-36.92,149.87,2008,2008,18,female,2,1.07
Pambula,-36.92,149.87,2008,2008,18,female,2,1.03
Pambula,-36.92,149.87,2008,2008,18,female,2,1.07
Pambula,-36.92,149.87,2008,2008,18,female,2,1.03
Pambula,-36.92,149.87,2008,2008,18,female,3,1.07
Pambula,-36.92,149.87,2008,2008,18,female,3,1.07
Pambula,-36.92,149.87,2008,2008,18,female,3,1.03
Pambula,-36.92,149.87,2008,2008,18,female,3,1.03
Pambula,-36.92,149.87,2008,2008,18,female,3,1.03
Pambula,-36.92,149.87,2008,2008,18,female,3,1.10
Pambula,-36.92,149.87,2008,2008,18,female,3,1.07
Pambula,-36.92,149.87,2008,2008,18,female,3,1.03
Pambula,-36.92,149.87,2008,2008,18,female,3,1.07
Pambula,-36.92,149.87,2008,2008,18,female,3,1.00
Pambula,-36.92,149.87,2008,2008,18,male,1,0.97
Pambula,-36.92,149.87,2008,2008,18,male,1,0.97
Pambula,-36.92,149.87,2008,2008,18,male,1,0.97
Pambula,-36.92,149.87,2008,2008,18,male,1,0.93
Pambula,-36.92,149.87,2008,2008,18,male,1,0.90
Pambula,-36.92,149.87,2008,2008,18,male,1,0.90
Pambula,-36.92,149.87,2008,2008,18,male,1,0.93
Pambula,-36.92,149.87,2008,2008,18,male,1,0.87
Pambula,-36.92,149.87,2008,2008,18,male,1,0.90
Pambula,-36.92,149.87,2008,2008,18,male,1,0.92
Pambula,-36.92,149.87,2008,2008,18,male,2,0.93
Pambula,-36.92,149.87,2008,2008,18,male,2,0.90
Pambula,-36.92,149.87,2008,2008,18,male,2,0.90
Pambula,-36.92,149.87,2008,2008,18,male,2,0.97
Pambula,-36.92,149.87,2008,2008,18,male,2,0.92
Pambula,-36.92,149.87,2008,2008,18,male,2,0.90
Pambula,-36.92,149.87,2008,2008,18,male,2,0.90
Pambula,-36.92,149.87,2008,2008,18,male,2,0.93
